ACCOUNT_ID;AMOUNT;CURRENCY;BOOKING_DATE;TRANSACTION_DATE;VALUE_DATE;BOOKING_TEXT;BOOKING_TYPE;CATEGORY_CODE;USER_CATEGORY_CODE;TRANSACTION_TYPE;EXT_TYPE;CATEGORY_STATE;SPLIT_STATE;USER_NOTE
Konto 2.1;185.90;CHF;02.07.15 04:26:39.000000000;02.07.15 04:26:39.000000000;02.07.15 00:00:00.000000000;"Einkauf Dino Coiffeur
30.06.2015/11:02 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;385.50;CHF;03.07.15 04:12:28.000000000;03.07.15 04:12:28.000000000;03.07.15 00:00:00.000000000;"Einkauf Zielcenter
01.07.2015/13:58 / Maestro-Karte 2.1";DEBIT;cv_clothes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;71.85;CHF;04.07.15 03:27:31.000000000;04.07.15 03:27:31.000000000;06.07.15 00:00:00.000000000;"Einkauf Schuhhaus Tiefenbach
03.07.2015/14:47 / Maestro-Karte 2.1";DEBIT;cv_shoes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;79.95;CHF;04.07.15 04:27:21.000000000;04.07.15 04:27:21.000000000;06.07.15 00:00:00.000000000;"Einkauf Voegele Mode AG
03.07.2015/08:38 / Maestro-Karte 2.1";DEBIT;cv_clothes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;24.07.15 01:56:55.000000000;24.07.15 01:56:55.000000000;24.07.15 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;188.50;CHF;06.08.15 04:27:56.000000000;06.08.15 04:27:56.000000000;06.08.15 00:00:00.000000000;"Einkauf Dino Coiffeur
04.08.2015/15:25 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.08.15 02:01:17.000000000;26.08.15 02:01:17.000000000;26.08.15 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;100.00;CHF;26.08.15 03:44:46.000000000;26.08.15 03:44:46.000000000;26.08.15 00:00:00.000000000;"Einkauf Zielcenter
24.08.2015/13:35 / Maestro-Karte 2.1";DEBIT;cv_clothes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;121.00;CHF;06.09.15 05:00:10.000000000;06.09.15 05:00:10.000000000;07.09.15 00:00:00.000000000;"Einkauf Dino Coiffeur
04.09.2015/10:43 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;25.09.15 02:43:52.000000000;25.09.15 02:43:52.000000000;25.09.15 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;166.00;CHF;11.10.15 03:56:29.000000000;11.10.15 03:56:29.000000000;12.10.15 00:00:00.000000000;"Einkauf Dino Coiffeur
09.10.2015/10:47 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;124.70;CHF;21.10.15 03:58:06.000000000;21.10.15 03:58:06.000000000;21.10.15 00:00:00.000000000;"Einkauf Fetzenladen
19.10.2015/15:50 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.10.15 02:59:36.000000000;26.10.15 02:59:36.000000000;26.10.15 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;248.90;CHF;18.11.15 03:26:40.000000000;18.11.15 03:26:40.000000000;18.11.15 00:00:00.000000000;"Einkauf Fetzenladen
16.11.2015/17:30 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.11.15 02:36:16.000000000;26.11.15 02:36:16.000000000;26.11.15 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;65.00;CHF;03.12.15 05:15:46.000000000;03.12.15 05:15:46.000000000;03.12.15 00:00:00.000000000;"Einkauf Dropa Steintal AG
02.12.2015/14:28 / Maestro-Karte 2.1";DEBIT;cv_health;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;104.70;CHF;04.12.15 04:32:29.000000000;04.12.15 04:32:29.000000000;04.12.15 00:00:00.000000000;"Einkauf Fetzenladen
02.12.2015/14:10 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;84.85;CHF;12.12.15 03:46:18.000000000;12.12.15 03:46:18.000000000;14.12.15 00:00:00.000000000;"Einkauf Manor AG - 477
10.12.2015/16:35 / Maestro-Karte 2.1";DEBIT;cv_leisure_shopping;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;89.90;CHF;13.12.15 05:31:24.000000000;13.12.15 05:31:24.000000000;14.12.15 00:00:00.000000000;"Einkauf Manor AG - 477
11.12.2015/13:58 / Maestro-Karte 2.1";DEBIT;cv_leisure_shopping;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;166.00;CHF;20.12.15 03:45:52.000000000;20.12.15 03:45:52.000000000;21.12.15 00:00:00.000000000;"Einkauf Dino Coiffeur
18.12.2015/10:54 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;24.12.15 03:55:43.000000000;24.12.15 03:55:43.000000000;24.12.15 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;385.55;CHF;31.12.15 00:00:00.000000000;31.12.15 00:00:00.000000000;31.12.15 00:00:00.000000000;1.625 % Habenzins ab 31.12.14 bis 100'000;CREDIT;cv_interest_income;;BANKBOOKING;9931;SYSTEM;UNSPLITTED;
Konto 2.1;770.95;CHF;31.12.15 00:00:00.000000000;31.12.15 00:00:00.000000000;31.12.15 00:00:00.000000000;1.100 % Habenzins ab 31.03.15 bis 100'000;CREDIT;cv_interest_income;;BANKBOOKING;9931;SYSTEM;UNSPLITTED;
Konto 2.1;404.80;CHF;31.12.15 00:00:00.000000000;31.12.15 00:00:00.000000000;31.12.15 00:00:00.000000000;35 % Verrechnungssteuer auf CHF 1'156.50;DEBIT;cv_withholding_tax;;BANKBOOKING;9930;SYSTEM;UNSPLITTED;
Konto 2.1;89.60;CHF;08.01.16 04:31:32.000000000;08.01.16 04:31:32.000000000;08.01.16 00:00:00.000000000;"Einkauf Fetzenladen
06.01.2016/14:44 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;127.00;CHF;17.01.16 03:31:35.000000000;17.01.16 03:31:35.000000000;18.01.16 00:00:00.000000000;"Einkauf Dino Coiffeur
15.01.2016/11:00 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;129.00;CHF;17.01.16 03:46:52.000000000;17.01.16 03:46:52.000000000;18.01.16 00:00:00.000000000;"Einkauf Dino Coiffeur
15.01.2016/11:06 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.01.16 02:45:05.000000000;26.01.16 02:45:05.000000000;26.01.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;149.70;CHF;01.02.16 00:26:02.000000000;01.02.16 00:26:02.000000000;01.02.16 00:00:00.000000000;"Einkauf Fetzenladen
28.01.2016/09:57 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;108.60;CHF;01.02.16 00:36:51.000000000;01.02.16 00:36:51.000000000;01.02.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
29.01.2016/08:29 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;54.90;CHF;06.02.16 04:44:53.000000000;06.02.16 04:44:53.000000000;08.02.16 00:00:00.000000000;"Einkauf Fetzenladen
04.02.2016/09:00 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;161.00;CHF;14.02.16 07:29:07.000000000;14.02.16 07:29:07.000000000;15.02.16 00:00:00.000000000;"Einkauf Dino Coiffeur
12.02.2016/11:29 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;437.10;CHF;18.02.16 03:59:35.000000000;18.02.16 03:59:35.000000000;18.02.16 00:00:00.000000000;"Einkauf Fetzenladen
16.02.2016/17:02 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;363.70;CHF;23.02.16 04:49:52.000000000;23.02.16 04:49:52.000000000;23.02.16 00:00:00.000000000;"Einkauf Fetzenladen
20.02.2016/10:19 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.02.16 04:00:12.000000000;26.02.16 04:00:12.000000000;26.02.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;269.60;CHF;05.03.16 06:11:23.000000000;05.03.16 06:11:23.000000000;07.03.16 00:00:00.000000000;"Einkauf Fetzenladen
03.03.2016/09:22 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;161.00;CHF;13.03.16 05:27:31.000000000;13.03.16 05:27:31.000000000;14.03.16 00:00:00.000000000;"Einkauf Dino Coiffeur
11.03.2016/10:39 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;24.03.16 03:28:20.000000000;24.03.16 03:28:20.000000000;24.03.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;174.20;CHF;24.03.16 05:00:45.000000000;24.03.16 05:00:45.000000000;24.03.16 00:00:00.000000000;"Einkauf Fetzenladen
22.03.2016/16:51 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;45.70;CHF;31.03.16 05:46:20.000000000;31.03.16 05:46:20.000000000;31.03.16 00:00:00.000000000;"Einkauf Fetzenladen
29.03.2016/16:24 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;64.00;CHF;31.03.16 07:31:18.000000000;31.03.16 07:31:18.000000000;31.03.16 00:00:00.000000000;"Einkauf Dropa Steintal AG
30.03.2016/08:36 / Maestro-Karte 2.1";DEBIT;cv_health;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;15.90;CHF;05.04.16 05:30:22.000000000;05.04.16 05:30:22.000000000;05.04.16 00:00:00.000000000;"Einkauf Fetzenladen
02.04.2016/15:12 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.04.16 02:29:24.000000000;26.04.16 02:29:24.000000000;26.04.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.05.16 02:34:44.000000000;26.05.16 02:34:44.000000000;26.05.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;77.40;CHF;29.05.16 04:34:41.000000000;29.05.16 04:34:41.000000000;30.05.16 00:00:00.000000000;"Einkauf Fetzenladen
27.05.2016/13:52 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;24.06.16 02:42:42.000000000;24.06.16 02:42:42.000000000;24.06.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;161.00;CHF;03.07.16 04:34:30.000000000;03.07.16 04:34:30.000000000;04.07.16 00:00:00.000000000;"Einkauf Dino Coiffeur
01.07.2016/10:52 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;74.80;CHF;06.07.16 03:04:01.000000000;06.07.16 03:04:01.000000000;06.07.16 00:00:00.000000000;"Einkauf Fetzenladen
04.07.2016/16:36 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;297.45;CHF;16.07.16 03:03:46.000000000;16.07.16 03:03:46.000000000;18.07.16 00:00:00.000000000;"Einkauf Fetzenladen
14.07.2016/14:38 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;72.35;CHF;16.07.16 03:04:41.000000000;16.07.16 03:04:41.000000000;18.07.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
15.07.2016/08:18 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;64.80;CHF;21.07.16 03:34:35.000000000;21.07.16 03:34:35.000000000;21.07.16 00:00:00.000000000;"Einkauf Fetzenladen
19.07.2016/10:14 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.07.16 02:35:49.000000000;26.07.16 02:35:49.000000000;26.07.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;151.00;CHF;14.08.16 03:33:39.000000000;14.08.16 03:33:39.000000000;15.08.16 00:00:00.000000000;"Einkauf Dino Coiffeur
12.08.2016/15:20 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.08.16 03:04:01.000000000;26.08.16 03:04:01.000000000;26.08.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;182.00;CHF;25.09.16 04:08:06.000000000;25.09.16 04:08:06.000000000;26.09.16 00:00:00.000000000;"Einkauf Dino Coiffeur
23.09.2016/15:25 / Maestro-Karte 2.1
";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.09.16 02:51:33.000000000;26.09.16 02:51:33.000000000;26.09.16 00:00:00.000000000;"Gutschrift Fred Feuerstein

";CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;169.00;CHF;09.10.16 04:33:13.000000000;09.10.16 04:33:13.000000000;10.10.16 00:00:00.000000000;"Einkauf ZARA SUISSE SARL, ST
08.10.2016/10:18 / Maestro-Karte 2.1
";DEBIT;cv_clothes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;87.15;CHF;25.10.16 05:03:46.000000000;25.10.16 05:03:46.000000000;25.10.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
24.10.2016/08:18 / Maestro-Karte 2.1
";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.10.16 02:41:29.000000000;26.10.16 02:41:29.000000000;26.10.16 00:00:00.000000000;"Gutschrift Fred Feuerstein

";CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;179.60;CHF;28.10.16 03:55:54.000000000;28.10.16 03:55:54.000000000;28.10.16 00:00:00.000000000;"Einkauf Fetzenladen
26.10.2016/13:58 / Maestro-Karte 2.1
";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;68.80;CHF;09.11.16 03:18:55.000000000;09.11.16 03:18:55.000000000;09.11.16 00:00:00.000000000;"Einkauf DROPA DROGERIE Steinberg
08.11.2016/14:36 / Maestro-Karte 2.1";DEBIT;cv_pharmacy;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;90.00;CHF;10.11.16 03:18:11.000000000;10.11.16 03:18:11.000000000;10.11.16 00:00:00.000000000;"Einkauf Dino Coiffeur
08.11.2016/14:18 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;84.55;CHF;10.11.16 03:32:48.000000000;10.11.16 03:32:48.000000000;10.11.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
09.11.2016/08:16 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;68.05;CHF;10.11.16 04:03:39.000000000;10.11.16 04:03:39.000000000;10.11.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
09.11.2016/08:36 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;98.05;CHF;12.11.16 04:32:08.000000000;12.11.16 04:32:08.000000000;14.11.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
11.11.2016/12:36 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;49.90;CHF;16.11.16 03:02:45.000000000;16.11.16 03:02:45.000000000;16.11.16 00:00:00.000000000;"Einkauf Fetzenladen
12.11.2016/15:02 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;124.90;CHF;16.11.16 03:03:12.000000000;16.11.16 03:03:12.000000000;16.11.16 00:00:00.000000000;"Einkauf Fetzenladen
12.11.2016/14:56 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;75.70;CHF;17.11.16 02:46:50.000000000;17.11.16 02:46:50.000000000;17.11.16 00:00:00.000000000;"Einkauf Fetzenladen
15.11.2016/13:56 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;126.50;CHF;24.11.16 02:50:50.000000000;24.11.16 02:50:50.000000000;24.11.16 00:00:00.000000000;"Einkauf Fetzenladen
22.11.2016/14:07 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;25.11.16 03:15:53.000000000;25.11.16 03:15:53.000000000;25.11.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;20.00;CHF;05.12.16 01:54:33.000000000;05.12.16 01:54:33.000000000;05.12.16 00:00:00.000000000;E-Banking Auftrag an FAMIDEA;DEBIT;cv_payments;;PAYMENT;546;SYSTEM;SYSTEM_SPLITTED;
Konto 2.1;71.25;CHF;10.12.16 04:35:57.000000000;10.12.16 04:35:57.000000000;12.12.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
09.12.2016/12:44 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;85.90;CHF;10.12.16 04:36:09.000000000;10.12.16 04:36:09.000000000;12.12.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
09.12.2016/13:01 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;233.80;CHF;11.12.16 03:36:02.000000000;11.12.16 03:36:02.000000000;12.12.16 00:00:00.000000000;"Einkauf MARGREITER AG
09.12.2016/11:22 / Maestro-Karte 2.1";DEBIT;cv_leisure_shopping;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;32.80;CHF;14.12.16 03:20:44.000000000;14.12.16 03:20:44.000000000;14.12.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
13.12.2016/08:12 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;52.75;CHF;17.12.16 03:21:29.000000000;17.12.16 03:21:29.000000000;19.12.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
16.12.2016/12:49 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;36.30;CHF;17.12.16 04:06:37.000000000;17.12.16 04:06:37.000000000;19.12.16 00:00:00.000000000;"Einkauf COOP-1926 Steintal
16.12.2016/13:05 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;41.75;CHF;17.12.16 04:34:11.000000000;17.12.16 04:34:11.000000000;19.12.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
16.12.2016/13:18 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;102.30;CHF;20.12.16 05:21:09.000000000;20.12.16 05:21:09.000000000;20.12.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
19.12.2016/08:36 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;17.80;CHF;20.12.16 05:38:38.000000000;20.12.16 05:38:38.000000000;20.12.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
19.12.2016/08:10 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;67.95;CHF;20.12.16 05:52:07.000000000;20.12.16 05:52:07.000000000;20.12.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
19.12.2016/08:48 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;64.35;CHF;21.12.16 02:50:53.000000000;21.12.16 02:50:53.000000000;21.12.16 00:00:00.000000000;"Einkauf MIGROS MM Steintal
20.12.2016/13:30 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;49.80;CHF;21.12.16 04:06:40.000000000;21.12.16 04:06:40.000000000;21.12.16 00:00:00.000000000;"Einkauf Spar Steinmarkt GMBH
20.12.2016/13:15 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;75.00;CHF;22.12.16 04:36:16.000000000;22.12.16 04:36:16.000000000;22.12.16 00:00:00.000000000;"Einkauf DENNER SATELLIT 5932
21.12.2016/09:38 / Maestro-Karte 2.1";DEBIT;cv_groceries;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;23.12.16 03:27:09.000000000;23.12.16 03:27:09.000000000;23.12.16 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;95.40;CHF;24.12.16 05:07:54.000000000;24.12.16 05:07:54.000000000;27.12.16 00:00:00.000000000;"Einkauf SPORT BAUMANN
22.12.2016/16:36 / Maestro-Karte 2.1";DEBIT;cv_sport;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;129.00;CHF;25.12.16 04:36:57.000000000;25.12.16 04:36:57.000000000;27.12.16 00:00:00.000000000;"Einkauf Dino Coiffeur
23.12.2016/15:44 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;1018.55;CHF;31.12.16 00:00:00.000000000;31.12.16 00:00:00.000000000;31.12.16 00:00:00.000000000;1.100 % Habenzins ab 31.12.15 bis 100'000;CREDIT;cv_interest_income;;BANKBOOKING;9931;SYSTEM;UNSPLITTED;
Konto 2.1;356.50;CHF;31.12.16 00:00:00.000000000;31.12.16 00:00:00.000000000;31.12.16 00:00:00.000000000;35 % Verrechnungssteuer auf CHF 1'018.55;DEBIT;cv_withholding_tax;;BANKBOOKING;9930;SYSTEM;UNSPLITTED;
Konto 2.1;174.65;CHF;07.01.17 03:36:55.000000000;07.01.17 03:36:55.000000000;09.01.17 00:00:00.000000000;"Einkauf MARGREITER AG
05.01.2017/14:38 / Maestro-Karte 2.1";DEBIT;cv_leisure_shopping;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;31.50;CHF;18.01.17 03:39:55.000000000;18.01.17 03:39:55.000000000;18.01.17 00:00:00.000000000;"Einkauf Fetzenladen
16.01.2017/14:14 / Maestro-Karte 2.1";DEBIT;cv_office;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;26.01.17 02:57:03.000000000;26.01.17 02:57:03.000000000;26.01.17 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;924.90;CHF;27.01.17 04:26:33.000000000;27.01.17 04:26:33.000000000;27.01.17 00:00:00.000000000;"Einkauf SPORT BAUMANN
25.01.2017/09:06 / Maestro-Karte 2.1";DEBIT;cv_sport;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;161.00;CHF;05.02.17 04:22:30.000000000;05.02.17 04:22:30.000000000;06.02.17 00:00:00.000000000;"Einkauf Dino Coiffeur
03.02.2017/15:20 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;750.00;CHF;24.02.17 03:27:24.000000000;24.02.17 03:27:24.000000000;24.02.17 00:00:00.000000000;Gutschrift Fred Feuerstein;CREDIT;cv_income;cv_income;BANKBOOKING;9882;SYSTEM;UNSPLITTED;
Konto 2.1;129.00;CHF;16.03.17 03:21:59.000000000;16.03.17 03:21:59.000000000;16.03.17 00:00:00.000000000;"Einkauf Dino Coiffeur
14.03.2017/17:25 / Maestro-Karte 2.1";DEBIT;cv_hairdresser;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
Konto 2.1;200.40;CHF;23.03.17 02:52:16.000000000;23.03.17 02:52:16.000000000;23.03.17 00:00:00.000000000;"Einkauf Fetzenladen
21.03.2017/14:50 / Maestro-Karte 2.1";DEBIT;cv_clothes;;CARDPAYMENT;541;SYSTEM;UNSPLITTED;
